"fauci","cc","network","show","week","year","network2","week2","cnn","msnbc","log_cc","cnn_times_week2","msnbc_times_week2","show_id"
0,4,"fox","Life_Liberty__Levin",25,2020,"fox",16,0,0,1.38629436111989,0,0,83
0,2,"fox","Life_Liberty__Levin",34,2020,"fox",25,0,0,0.693147180559945,0,0,83
0,34,"fox","Life_Liberty__Levin",41,2020,"fox",32,0,0,3.52636052461616,0,0,83
0,6,"fox","Life_Liberty__Levin",47,2020,"fox",38,0,0,1.79175946922805,0,0,83
0,5,"fox","Life_Liberty__Levin",51,2020,"fox",42,0,0,1.6094379124341,0,0,83
0,1,"fox","MediaBuzz",13,2020,"fox",4,0,0,0,0,0,84
0,5,"fox","MediaBuzz",16,2020,"fox",7,0,0,1.6094379124341,0,0,84
0,6,"fox","MediaBuzz",19,2020,"fox",10,0,0,1.79175946922805,0,0,84
0,3,"fox","MediaBuzz",20,2020,"fox",11,0,0,1.09861228866811,0,0,84
0,4,"fox","MediaBuzz",21,2020,"fox",12,0,0,1.38629436111989,0,0,84
0,2,"fox","MediaBuzz",25,2020,"fox",16,0,0,0.693147180559945,0,0,84
0,8,"fox","MediaBuzz",26,2020,"fox",17,0,0,2.07944154167984,0,0,84
0,9,"fox","MediaBuzz",31,2020,"fox",22,0,0,2.19722457733622,0,0,84
0,7,"fox","MediaBuzz",32,2020,"fox",23,0,0,1.94591014905531,0,0,84
0,1,"fox","MediaBuzz",38,2020,"fox",29,0,0,0,0,0,84
0,16,"fox","MediaBuzz",41,2020,"fox",32,0,0,2.77258872223978,0,0,84
0,16,"fox","MediaBuzz",43,2020,"fox",34,0,0,2.77258872223978,0,0,84
0,4,"fox","MediaBuzz",47,2020,"fox",38,0,0,1.38629436111989,0,0,84
0,10,"fox","Outnumbered",10,2020,"fox",1,0,0,2.30258509299405,0,0,85
0,21,"fox","Outnumbered",11,2020,"fox",2,0,0,3.04452243772342,0,0,85
0,1,"fox","Outnumbered",12,2020,"fox",3,0,0,0,0,0,85
0,4,"fox","Outnumbered",13,2020,"fox",4,0,0,1.38629436111989,0,0,85
0,36,"fox","Outnumbered",14,2020,"fox",5,0,0,3.58351893845611,0,0,85
0,34,"fox","Outnumbered",15,2020,"fox",6,0,0,3.52636052461616,0,0,85
0,5,"fox","Outnumbered",16,2020,"fox",7,0,0,1.6094379124341,0,0,85
0,15,"fox","Outnumbered",17,2020,"fox",8,0,0,2.70805020110221,0,0,85
0,23,"fox","Outnumbered",18,2020,"fox",9,0,0,3.13549421592915,0,0,85
0,11,"fox","Outnumbered",20,2020,"fox",11,0,0,2.39789527279837,0,0,85
0,1,"fox","Outnumbered",21,2020,"fox",12,0,0,0,0,0,85
0,8,"fox","Outnumbered",22,2020,"fox",13,0,0,2.07944154167984,0,0,85
0,1,"fox","Outnumbered",24,2020,"fox",15,0,0,0,0,0,85
0,9,"fox","Outnumbered",25,2020,"fox",16,0,0,2.19722457733622,0,0,85
0,6,"fox","Outnumbered",26,2020,"fox",17,0,0,1.79175946922805,0,0,85
0,19,"fox","Outnumbered",27,2020,"fox",18,0,0,2.94443897916644,0,0,85
0,3,"fox","Outnumbered",28,2020,"fox",19,0,0,1.09861228866811,0,0,85
0,7,"fox","Outnumbered",29,2020,"fox",20,0,0,1.94591014905531,0,0,85
0,9,"fox","Outnumbered",30,2020,"fox",21,0,0,2.19722457733622,0,0,85
0,5,"fox","Outnumbered",32,2020,"fox",23,0,0,1.6094379124341,0,0,85
0,1,"fox","Outnumbered",35,2020,"fox",26,0,0,0,0,0,85
0,22,"fox","Outnumbered",36,2020,"fox",27,0,0,3.09104245335832,0,0,85
0,14,"fox","Outnumbered",38,2020,"fox",29,0,0,2.63905732961526,0,0,85
0,73,"fox","Outnumbered",40,2020,"fox",31,0,0,4.29045944114839,0,0,85
0,7,"fox","Outnumbered",41,2020,"fox",32,0,0,1.94591014905531,0,0,85
0,2,"fox","Outnumbered",44,2020,"fox",35,0,0,0.693147180559945,0,0,85
0,2,"fox","Outnumbered",46,2020,"fox",37,0,0,0.693147180559945,0,0,85
0,19,"fox","Outnumbered",47,2020,"fox",38,0,0,2.94443897916644,0,0,85
0,11,"fox","Outnumbered",49,2020,"fox",40,0,0,2.39789527279837,0,0,85
0,24,"fox","Outnumbered",51,2020,"fox",42,0,0,3.17805383034795,0,0,85
0,4,"fox","Outnumbered",52,2020,"fox",43,0,0,1.38629436111989,0,0,85
0,8,"fox","Outnumbered",53,2020,"fox",44,0,0,2.07944154167984,0,0,85
0,5,"fox","Outnumbered_Overtime_With_Harris_Faulkner",9,2020,"fox",0,0,0,1.6094379124341,0,0,86
0,11,"fox","Outnumbered_Overtime_With_Harris_Faulkner",10,2020,"fox",1,0,0,2.39789527279837,0,0,86
0,3,"fox","Outnumbered_Overtime_With_Harris_Faulkner",11,2020,"fox",2,0,0,1.09861228866811,0,0,86
